YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,station_id,latitude,longitude
2012,10,28,5,50,313,2.1,2.5,0.95,7.14,5.57,341,1009.4,27.5,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,6,50,325,3.3,4.1,0.97,7.14,5.67,16,1008.8,27.5,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,7,50,319,4.5,5.2,0.88,7.14,5.42,360,1008.2,27.5,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,8,50,317,4.4,5.4,0.88,5.88,5.32,295,1008.0,27.4,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,9,50,324,3.8,5.0,0.81,7.14,5.22,357,1008.5,27.5,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,10,50,318,3.1,4.3,0.89,7.14,5.33,10,1009.4,27.6,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,11,50,337,3.2,4.1,0.85,7.69,5.3,332,1010.3,28.2,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,12,50,341,2.6,3.2,0.86,6.67,5.46,42,1010.8,28.4,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,13,50,23,0.9,1.7,0.79,7.14,5.43,3,1011.5,28.4,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,14,50,45,0.5,1.8,0.71,7.14,5.19,353,1011.6,29.0,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,15,50,39,0.9,1.8,0.73,6.67,5.3,355,1011.2,28.7,29.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,16,50,329,2.1,3.0,0.77,7.14,5.3,78,1010.2,28.4,30.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,17,50,315,1.5,2.4,0.73,7.14,5.26,13,1009.4,28.5,30.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,18,50,21,1.0,1.8,0.75,6.67,5.19,348,1008.9,29.0,30.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,19,50,326,2.9,3.9,0.71,6.67,5.07,37,1008.2,28.5,30.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,20,50,327,2.6,3.7,0.75,6.67,5.15,2,1008.2,28.5,29.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,21,50,326,3.2,4.0,0.7,6.67,5.01,346,1008.3,28.6,29.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,22,50,334,2.9,3.6,0.71,6.67,5.01,21,1008.6,28.1,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,23,50,337,3.7,4.8,0.7,6.67,5.02,17,1009.4,28.1,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,0,50,345,4.0,5.0,0.7,6.67,4.98,4,1010.2,28.1,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,1,50,335,4.8,5.5,0.65,6.67,4.86,41,1010.6,28.1,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,2,50,343,4.1,4.8,0.63,6.25,4.81,341,1010.9,28.0,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,3,50,351,3.9,4.5,0.61,6.25,4.73,9,1011.0,27.9,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,4,50,350,4.1,5.2,0.61,6.67,4.9,13,1010.6,27.9,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,5,50,360,3.7,4.7,0.61,6.25,4.85,359,1010.3,27.8,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,6,50,15,2.8,3.6,0.63,6.67,5.02,334,1009.9,27.6,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,7,50,24,2.8,3.6,0.55,6.25,4.8,11,1009.8,27.5,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,8,50,5,2.5,3.2,0.58,6.25,4.96,351,1009.8,27.5,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,9,50,22,2.9,3.6,0.52,6.25,4.82,360,1010.0,27.4,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,10,50,348,4.4,5.3,0.54,6.25,5.04,358,1010.6,27.4,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,11,50,354,4.1,4.8,0.55,5.88,4.95,34,1011.3,27.7,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,12,50,357,4.0,4.8,0.47,6.25,4.71,348,1012.1,28.0,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,13,50,1,3.1,3.9,0.51,6.67,4.77,335,1012.5,27.9,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,14,50,13,3.0,3.7,0.49,6.25,4.81,355,1012.7,27.9,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,15,50,18,3.6,4.5,0.48,6.67,4.9,317,1012.1,27.8,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,16,50,10,3.3,4.2,0.46,6.25,4.93,319,1011.6,27.7,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,17,50,12,3.3,4.3,0.48,6.25,4.86,323,1010.8,27.8,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,18,50,7,3.4,4.3,0.46,6.67,5.0,315,1009.8,27.7,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,19,50,3,3.6,4.2,0.45,6.67,5.06,335,1009.2,27.8,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,20,50,25,2.7,3.4,0.42,6.25,4.96,335,1009.4,28.1,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,21,50,17,2.9,3.6,0.41,5.56,4.97,354,1009.6,27.8,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,22,50,33,3.3,4.0,0.41,6.25,5.12,331,1009.8,27.5,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,29,23,50,34,3.3,4.0,0.4,6.25,5.18,30,1010.2,27.5,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,0,50,48,3.2,3.8,0.38,5.26,5.12,57,1011.1,27.6,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,1,50,47,2.9,3.6,0.38,5.88,5.29,329,1011.7,27.6,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,2,50,73,2.9,3.6,0.43,5.56,5.38,346,1012.2,27.6,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,3,50,77,2.4,3.1,0.45,6.25,5.31,315,1012.3,27.6,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,4,50,51,2.4,3.3,0.47,5.88,5.13,325,1012.2,27.5,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,5,50,79,2.2,2.7,0.51,5.26,5.26,327,1011.8,27.5,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,6,50,47,2.5,3.1,0.5,5.26,5.06,322,1011.2,27.4,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,7,50,28,2.5,3.3,0.48,5.26,4.93,326,1010.8,27.3,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,8,50,17,3.0,3.6,0.46,5.88,4.84,349,1010.9,27.3,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,9,50,22,3.3,4.4,0.47,5.0,4.82,328,1011.3,27.3,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,10,50,27,3.2,3.8,0.45,5.0,4.74,339,1011.8,27.4,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,11,50,39,4.0,5.1,0.45,5.56,4.68,21,1012.2,27.4,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,12,50,35,3.7,4.5,0.45,5.88,4.68,356,1013.0,27.9,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,13,50,30,3.5,4.6,0.45,5.0,4.42,352,1013.6,28.0,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,14,50,32,3.8,4.6,0.46,5.56,4.24,360,1014.2,28.0,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,15,50,40,4.4,5.4,0.46,5.88,4.25,2,1013.7,27.9,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,16,50,42,4.8,6.0,0.42,5.88,3.89,8,1013.4,28.0,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,17,50,59,5.0,5.9,0.46,5.56,3.74,333,1012.7,28.0,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,18,50,45,5.4,6.3,0.44,5.56,3.56,8,1011.8,28.0,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,19,50,40,5.9,7.0,0.46,5.56,3.38,357,1011.5,28.1,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,20,50,35,5.9,6.8,0.47,5.56,3.46,331,1011.5,28.1,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,21,50,32,6.1,7.3,0.49,2.86,3.41,61,1011.3,28.0,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,22,50,30,5.9,6.8,0.54,3.13,3.29,59,1011.5,27.9,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,30,23,50,40,6.8,8.1,0.54,3.13,3.37,50,1011.8,27.7,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,0,50,42,6.6,7.5,0.59,3.33,3.33,64,1012.6,27.6,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,1,50,53,5.3,6.4,0.63,3.23,3.36,46,1013.3,27.5,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,2,50,55,5.3,6.2,0.63,3.23,3.48,54,1013.6,27.5,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,3,50,44,5.9,7.1,0.59,3.23,3.59,43,1013.3,27.5,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,4,50,47,4.6,5.6,0.59,4.35,3.64,117,1013.0,27.5,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,5,50,46,5.2,6.2,0.57,4.55,3.67,113,1012.2,27.4,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,6,50,56,5.8,6.6,0.63,4.55,3.67,94,1011.8,27.4,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,7,50,69,5.2,6.0,0.61,4.0,3.84,105,1011.6,27.4,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,8,50,60,5.8,6.6,0.65,4.55,3.8,93,1011.6,27.5,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,9,50,56,6.0,7.2,0.64,4.55,3.75,83,1012.0,27.6,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,10,50,48,6.3,7.3,0.64,4.76,3.84,85,1012.3,27.6,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,11,50,62,6.5,7.6,0.62,4.35,3.68,89,1013.2,27.8,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,12,50,118,8.5,12.9,0.64,5.0,3.67,93,1014.2,27.0,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,13,50,106,6.2,7.8,0.76,2.94,3.63,123,1014.9,22.8,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,14,50,98,5.3,6.8,0.66,4.35,3.82,106,1014.8,24.3,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,15,50,76,5.3,6.5,0.7,4.17,3.91,113,1014.2,25.3,28.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,16,50,355,0.4,0.9,0.75,4.17,3.89,124,1013.8,25.3,28.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,17,50,47,4.1,5.1,0.7,6.67,4.26,44,1012.8,25.2,28.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,18,50,30,5.6,6.4,0.74,5.88,4.33,94,1011.8,26.1,28.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,19,50,60,7.8,8.8,0.77,5.88,4.35,102,1011.4,26.1,28.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,20,50,48,7.2,8.4,0.84,5.88,4.04,117,1011.5,26.1,28.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,21,50,41,6.2,7.2,0.84,5.26,4.05,95,1011.5,26.1,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,22,50,46,4.7,5.6,0.82,5.56,4.05,107,1012.0,26.9,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,31,23,50,48,6.4,7.6,0.92,5.26,4.26,109,1012.0,27.3,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,0,50,234,5.5,6.4,1.07,9.09,5.42,99,1008.8,23.7,25.0,14.7,99.0,99.0,41013,33.441,-77.764
2012,10,20,1,50,232,6.1,7.3,1.02,9.09,5.22,93,1009.3,23.8,25.1,14.8,99.0,99.0,41013,33.441,-77.764
2012,10,20,2,50,236,6.1,8.0,0.94,9.09,4.64,105,1009.7,23.8,25.1,15.0,99.0,99.0,41013,33.441,-77.764
2012,10,20,3,50,240,6.2,7.6,1.02,8.33,4.74,95,1009.7,23.6,25.1,13.9,99.0,99.0,41013,33.441,-77.764
2012,10,20,4,50,246,6.8,8.5,1.03,10.0,4.84,101,1009.8,23.7,25.1,13.2,99.0,99.0,41013,33.441,-77.764
2012,10,20,5,50,251,7.7,9.4,0.96,9.09,4.56,107,1009.5,23.6,25.0,13.2,99.0,99.0,41013,33.441,-77.764
2012,10,20,6,50,258,7.2,9.0,0.99,10.0,4.26,123,1009.4,23.5,25.0,12.3,99.0,99.0,41013,33.441,-77.764
2012,10,20,7,50,256,7.9,10.2,1.1,10.0,4.46,117,1009.1,23.5,24.8,13.6,99.0,99.0,41013,33.441,-77.764
2012,10,20,8,50,258,7.2,9.0,1.07,4.76,4.37,215,1008.8,23.6,24.8,12.0,99.0,99.0,41013,33.441,-77.764
2012,10,20,9,50,249,7.1,8.7,1.23,4.76,4.49,221,1010.0,23.7,24.8,10.1,99.0,99.0,41013,33.441,-77.764
2012,10,20,10,50,257,4.9,6.2,1.2,5.26,4.7,231,1010.3,23.3,24.8,11.5,99.0,99.0,41013,33.441,-77.764
2012,10,20,11,50,272,5.6,6.9,1.16,5.0,4.73,239,1010.5,22.8,24.9,11.6,99.0,99.0,41013,33.441,-77.764
2012,10,20,12,50,273,5.5,6.6,1.15,5.0,4.79,247,1011.1,22.9,25.0,9.6,99.0,99.0,41013,33.441,-77.764
2012,10,20,13,50,277,4.7,6.3,1.11,5.0,4.8,233,1011.5,23.1,25.0,5.7,99.0,99.0,41013,33.441,-77.764
2012,10,20,14,50,241,4.1,5.1,1.03,5.0,4.68,230,1011.4,22.7,25.1,9.4,99.0,99.0,41013,33.441,-77.764
2012,10,20,15,50,242,5.6,7.9,0.98,5.0,4.77,234,1011.4,22.7,25.1,6.6,99.0,99.0,41013,33.441,-77.764
2012,10,20,16,50,242,5.4,6.9,0.99,5.0,4.64,217,1010.9,22.8,25.1,6.3,99.0,99.0,41013,33.441,-77.764
2012,10,20,17,50,249,5.8,6.9,1.0,5.0,4.64,213,1010.6,22.7,24.9,8.4,99.0,99.0,41013,33.441,-77.764
2012,10,20,18,50,231,5.5,7.1,0.93,9.09,4.71,99,1010.1,22.6,25.0,7.9,99.0,99.0,41013,33.441,-77.764
2012,10,20,19,50,237,6.1,8.7,0.93,10.0,4.65,96,1009.9,22.8,25.0,7.6,99.0,99.0,41013,33.441,-77.764
2012,10,20,20,50,236,7.4,9.0,0.92,9.09,4.48,111,1009.9,22.8,24.9,6.6,99.0,99.0,41013,33.441,-77.764
2012,10,20,21,50,238,6.8,8.6,1.03,5.26,4.61,206,1010.2,22.7,24.9,8.9,99.0,99.0,41013,33.441,-77.764
2012,10,20,22,50,242,7.0,8.8,1.06,9.09,4.68,85,1010.6,22.3,24.9,8.9,99.0,99.0,41013,33.441,-77.764
2012,10,20,23,50,249,6.3,8.2,1.01,5.56,4.64,196,1011.5,22.3,24.9,8.9,99.0,99.0,41013,33.441,-77.764
2012,10,21,0,50,256,6.3,8.2,1.01,10.0,4.67,103,1011.8,22.3,24.9,10.3,99.0,99.0,41013,33.441,-77.764
2012,10,21,1,50,275,6.8,8.8,0.96,10.0,4.52,102,1012.2,22.5,24.9,9.7,99.0,99.0,41013,33.441,-77.764
2012,10,21,2,50,305,6.6,8.3,0.96,10.0,4.47,100,1012.7,22.4,24.9,11.2,99.0,99.0,41013,33.441,-77.764
2012,10,21,3,50,303,6.2,7.7,0.98,5.26,4.17,200,1013.0,22.3,24.9,10.8,99.0,99.0,41013,33.441,-77.764
2012,10,21,4,50,315,5.6,7.3,0.97,10.81,4.38,107,1013.0,22.3,24.9,10.3,99.0,99.0,41013,33.441,-77.764
2012,10,21,5,50,309,5.2,6.9,0.92,10.0,4.35,103,1013.2,22.1,24.9,9.7,99.0,99.0,41013,33.441,-77.764
2012,10,21,6,50,335,7.1,8.4,0.86,9.09,4.08,103,1013.5,21.4,24.9,11.9,99.0,99.0,41013,33.441,-77.764
2012,10,21,7,50,343,5.8,7.3,0.95,10.0,4.34,96,1013.7,21.3,24.9,9.7,99.0,99.0,41013,33.441,-77.764
2012,10,21,8,50,357,7.3,8.7,0.85,8.33,4.22,115,1014.4,20.5,24.8,13.0,99.0,99.0,41013,33.441,-77.764
2012,10,21,9,50,10,8.2,9.6,0.94,10.0,4.2,90,1014.9,20.4,24.7,12.9,99.0,99.0,41013,33.441,-77.764
2012,10,21,10,50,20,9.8,11.7,1.15,3.85,4.19,350,1015.8,19.7,24.6,11.9,99.0,99.0,41013,33.441,-77.764
2012,10,21,11,50,18,8.9,11.1,1.2,4.55,4.23,342,1016.7,19.5,24.6,11.6,99.0,99.0,41013,33.441,-77.764
2012,10,21,12,50,21,8.4,10.2,1.29,5.0,4.43,6,1017.3,19.7,24.7,11.3,99.0,99.0,41013,33.441,-77.764
2012,10,21,13,50,22,8.0,9.6,1.34,5.26,4.59,9,1018.0,19.3,24.8,10.6,99.0,99.0,41013,33.441,-77.764
2012,10,21,14,50,17,7.5,9.2,1.39,5.88,4.75,16,1018.3,19.4,24.8,10.4,99.0,99.0,41013,33.441,-77.764
2012,10,21,15,50,20,6.2,7.8,1.27,5.88,4.73,21,1018.5,19.4,24.9,10.2,99.0,99.0,41013,33.441,-77.764
2012,10,21,16,50,20,4.9,6.3,1.21,5.88,4.88,27,1018.4,19.7,24.9,10.1,99.0,99.0,41013,33.441,-77.764
2012,10,21,17,50,7,5.3,7.3,1.14,5.56,5.02,36,1018.2,20.0,24.9,10.3,99.0,99.0,41013,33.441,-77.764
2012,10,21,18,50,352,5.0,7.1,1.05,5.56,4.85,45,1018.1,19.8,25.0,10.4,99.0,99.0,41013,33.441,-77.764
2012,10,21,19,50,349,4.3,5.7,0.96,10.0,4.7,126,1018.1,20.2,25.0,7.4,99.0,99.0,41013,33.441,-77.764
2012,10,21,20,50,346,3.8,6.0,0.95,5.26,4.9,50,1018.1,20.4,24.9,6.5,99.0,99.0,41013,33.441,-77.764
2012,10,21,21,50,329,4.2,5.5,0.87,9.09,5.02,120,1018.2,20.4,24.8,8.7,99.0,99.0,41013,33.441,-77.764
2012,10,21,22,50,337,3.6,6.1,0.77,10.0,5.02,122,1018.6,20.0,24.8,8.0,99.0,99.0,41013,33.441,-77.764
2012,10,21,23,50,5,4.1,4.9,0.77,10.0,5.14,127,1019.2,20.1,24.7,8.5,99.0,99.0,41013,33.441,-77.764
2012,10,22,0,50,346,5.5,7.1,0.76,9.09,5.27,122,1019.3,20.3,24.6,8.8,99.0,99.0,41013,33.441,-77.764
2012,10,22,1,50,348,6.3,9.1,0.74,9.09,4.4,134,1019.6,20.2,24.6,9.1,99.0,99.0,41013,33.441,-77.764
2012,10,22,2,50,355,5.9,7.4,0.81,8.33,4.37,88,1020.0,20.1,24.7,8.5,99.0,99.0,41013,33.441,-77.764
2012,10,22,3,50,16,4.7,6.4,0.84,10.0,4.33,93,1020.3,20.0,24.7,9.0,99.0,99.0,41013,33.441,-77.764
2012,10,22,4,50,5,4.2,6.3,0.84,9.09,4.5,122,1020.3,19.9,24.8,9.1,99.0,99.0,41013,33.441,-77.764
2012,10,22,5,50,6,4.4,6.9,0.76,8.33,4.47,115,1020.2,19.8,24.8,9.6,99.0,99.0,41013,33.441,-77.764
2012,10,22,6,50,17,4.5,5.9,0.79,7.69,4.61,115,1020.2,19.9,24.8,10.1,99.0,99.0,41013,33.441,-77.764
2012,10,22,7,50,5,5.7,7.5,0.78,10.0,4.45,103,1020.2,19.7,24.7,9.8,99.0,99.0,41013,33.441,-77.764
2012,10,22,8,50,22,5.4,7.4,0.77,8.33,4.42,96,1020.3,19.6,24.6,9.3,99.0,99.0,41013,33.441,-77.764
2012,10,22,9,50,25,4.9,7.2,0.75,7.69,4.61,103,1020.7,19.6,24.5,9.4,99.0,99.0,41013,33.441,-77.764
2012,10,22,10,50,48,4.9,6.5,0.75,9.09,4.62,108,1021.3,19.5,24.4,9.5,99.0,99.0,41013,33.441,-77.764
2012,10,22,11,50,36,5.6,7.3,0.76,9.09,4.43,126,1021.8,19.7,24.3,10.0,99.0,99.0,41013,33.441,-77.764
2012,10,22,12,50,30,5.3,7.2,0.73,10.0,4.36,141,1022.4,19.8,24.3,9.4,99.0,99.0,41013,33.441,-77.764
2012,10,22,13,50,32,5.7,7.7,0.73,9.09,4.38,127,1022.8,19.8,24.3,9.6,99.0,99.0,41013,33.441,-77.764
2012,10,22,14,50,24,5.5,6.7,0.73,9.09,4.36,101,1022.9,19.9,24.4,9.7,99.0,99.0,41013,33.441,-77.764
2012,10,22,15,50,39,4.8,6.6,0.74,10.0,4.41,111,1023.0,19.9,24.5,9.4,99.0,99.0,41013,33.441,-77.764
2012,10,22,16,50,37,5.1,7.1,0.72,9.09,4.43,83,1022.4,19.9,24.7,9.6,99.0,99.0,41013,33.441,-77.764
2012,10,22,17,50,27,5.2,6.1,0.74,10.0,4.61,100,1021.6,20.0,24.8,10.2,99.0,99.0,41013,33.441,-77.764
2012,10,22,18,50,34,5.7,7.4,0.73,9.09,4.55,101,1020.8,20.2,24.8,10.0,99.0,99.0,41013,33.441,-77.764
2012,10,22,19,50,34,5.4,6.4,0.79,9.09,4.55,120,1020.6,20.4,24.8,9.8,99.0,99.0,41013,33.441,-77.764
2012,10,22,20,50,31,5.3,7.4,0.77,9.09,4.4,136,1020.8,20.6,24.7,10.0,99.0,99.0,41013,33.441,-77.764
2012,10,22,21,50,31,5.3,7.3,0.84,9.09,4.51,133,1021.0,20.5,24.6,9.9,99.0,99.0,41013,33.441,-77.764
2012,10,22,22,50,39,4.7,7.0,0.8,9.09,4.44,109,1021.4,20.5,24.5,9.3,99.0,99.0,41013,33.441,-77.764
2012,10,22,23,50,46,5.0,6.3,0.85,9.09,4.52,120,1021.8,20.6,24.4,9.7,99.0,99.0,41013,33.441,-77.764
2012,10,23,0,50,58,5.4,6.8,0.84,9.09,4.7,120,1021.6,20.8,24.4,9.6,99.0,99.0,41013,33.441,-77.764
2012,10,23,1,50,60,4.2,6.5,0.81,9.09,4.69,110,1022.0,21.0,24.3,9.7,99.0,99.0,41013,33.441,-77.764
2012,10,23,2,50,79,3.8,5.1,0.78,10.0,4.64,99,1022.2,21.0,24.4,9.9,99.0,99.0,41013,33.441,-77.764
2012,10,23,3,50,88,3.1,4.5,0.73,8.33,4.79,81,1022.1,21.0,24.4,10.0,99.0,99.0,41013,33.441,-77.764
2012,10,23,4,50,59,1.8,3.2,0.73,8.33,5.0,90,1022.0,21.0,24.5,9.2,99.0,99.0,41013,33.441,-77.764
2012,10,23,5,50,51,2.8,4.2,0.72,8.33,5.1,85,1021.7,21.1,24.6,10.5,99.0,99.0,41013,33.441,-77.764
2012,10,23,6,50,70,2.4,3.7,0.68,9.09,5.24,98,1021.1,21.0,24.6,10.8,99.0,99.0,41013,33.441,-77.764
2012,10,23,7,50,74,2.7,3.9,0.7,10.0,5.57,127,1020.7,21.1,24.5,11.8,99.0,99.0,41013,33.441,-77.764
2012,10,23,8,50,12,1.6,2.7,0.7,9.09,5.6,98,1020.9,21.1,24.6,12.0,99.0,99.0,41013,33.441,-77.764
2012,10,23,9,50,49,3.5,5.2,0.7,7.69,5.51,108,1021.2,21.3,24.5,12.4,99.0,99.0,41013,33.441,-77.764
2012,10,23,10,50,41,3.2,4.4,0.69,7.14,5.34,96,1021.6,21.2,24.5,12.2,99.0,99.0,41013,33.441,-77.764
2012,10,23,11,50,53,3.6,4.8,0.73,7.69,5.37,114,1022.0,21.5,24.4,12.1,99.0,99.0,41013,33.441,-77.764
2012,10,23,12,50,56,4.0,5.3,0.73,6.67,5.26,95,1022.3,21.9,24.4,12.3,99.0,99.0,41013,33.441,-77.764
2012,10,23,13,50,60,3.6,4.5,0.69,8.33,5.23,116,1022.5,22.0,24.4,12.0,99.0,99.0,41013,33.441,-77.764
2012,10,23,14,50,52,3.0,4.1,0.69,6.67,5.09,83,1022.4,22.1,24.5,11.9,99.0,99.0,41013,33.441,-77.764
2012,10,23,15,50,46,3.6,4.4,0.68,7.14,5.29,82,1022.3,22.0,24.6,12.7,99.0,99.0,41013,33.441,-77.764
2012,10,23,16,50,31,3.8,5.1,0.65,7.14,5.28,84,1021.8,22.0,24.7,12.8,99.0,99.0,41013,33.441,-77.764
2012,10,23,17,50,18,4.5,6.5,0.62,9.09,5.31,106,1020.9,21.9,24.8,13.2,99.0,99.0,41013,33.441,-77.764
2012,10,23,18,50,62,3.5,4.4,0.64,9.09,5.0,105,1020.3,22.0,24.9,13.7,99.0,99.0,41013,33.441,-77.764
2012,10,23,19,50,52,3.8,5.3,0.64,7.69,4.78,95,1020.2,22.2,25.0,14.0,99.0,99.0,41013,33.441,-77.764
2012,10,23,20,50,56,3.6,4.8,0.63,6.67,4.86,86,1020.2,22.4,24.9,14.7,99.0,99.0,41013,33.441,-77.764
2012,10,23,21,50,60,3.5,5.1,0.63,7.69,5.06,96,1020.5,22.5,24.9,14.9,99.0,99.0,41013,33.441,-77.764
2012,10,23,22,50,42,3.4,4.3,0.67,7.69,5.39,102,1020.8,22.2,24.8,15.7,99.0,99.0,41013,33.441,-77.764
2012,10,23,23,50,71,3.8,4.7,0.61,6.67,5.19,98,1021.1,22.4,24.7,16.1,99.0,99.0,41013,33.441,-77.764
2012,10,24,0,50,95,4.3,5.7,0.62,7.69,5.36,115,1021.1,22.6,24.7,16.3,99.0,99.0,41013,33.441,-77.764
2012,10,24,1,50,105,3.8,4.7,0.63,17.39,5.16,330,1021.7,22.8,24.7,16.2,99.0,99.0,41013,33.441,-77.764
2012,10,24,2,50,86,3.1,4.3,0.62,17.39,5.27,89,1021.8,22.8,24.6,16.2,99.0,99.0,41013,33.441,-77.764
2012,10,24,3,50,88,3.5,4.4,0.64,6.25,5.18,98,1021.7,22.9,24.7,16.9,99.0,99.0,41013,33.441,-77.764
2012,10,24,4,50,113,4.2,5.2,0.63,16.0,5.46,82,1021.2,23.3,24.7,17.3,99.0,99.0,41013,33.441,-77.764
2012,10,24,5,50,123,2.9,3.8,0.66,8.33,5.65,88,1021.0,23.5,24.7,17.5,99.0,99.0,41013,33.441,-77.764
